date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:40:28	163/163	---M--	200	added ('OK')	text/html	date:Wed,%2017%20Jun%202020%2020:01:33%20GMT	http://188.93.90.38/	D:/craftacad.ge/craftacad.ge/188.93.90.38/index.html	(from )
18:40:30	10069/10069	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Mar%202022%2014:52:24%20GMT	http://188.93.90.38/robots.txt		(from )
18:40:30	6941/6941	---MC-	200	added ('OK')	text/html	date:Wed,%2023%20Mar%202022%2014:52:25%20GMT	http://188.93.90.38/cgi-sys/defaultwebpage.cgi	D:/craftacad.ge/craftacad.ge/188.93.90.38/cgi-sys/defaultwebpage.html	(from http://188.93.90.38/)
18:40:30	8072/8072	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2016:16:14%20GMT	http://188.93.90.38/img-sys/error-bg-left.png	D:/craftacad.ge/craftacad.ge/188.93.90.38/img-sys/error-bg-left.png	(from http://188.93.90.38/cgi-sys/defaultwebpage.cgi)
18:40:30	2939/2939	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2016:16:14%20GMT	http://188.93.90.38/img-sys/IP_changed.png	D:/craftacad.ge/craftacad.ge/188.93.90.38/img-sys/IP_changed.png	(from http://188.93.90.38/cgi-sys/defaultwebpage.cgi)
18:40:31	3164/3164	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2016:16:14%20GMT	http://188.93.90.38/img-sys/server_misconfigured.png	D:/craftacad.ge/craftacad.ge/188.93.90.38/img-sys/server_misconfigured.png	(from http://188.93.90.38/cgi-sys/defaultwebpage.cgi)
18:40:31	3327/3327	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2016:16:14%20GMT	http://188.93.90.38/img-sys/server_moved.png	D:/craftacad.ge/craftacad.ge/188.93.90.38/img-sys/server_moved.png	(from http://188.93.90.38/cgi-sys/defaultwebpage.cgi)
18:40:31	5617/5617	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2014%20Oct%202019%2016:16:14%20GMT	http://188.93.90.38/img-sys/powered_by_cpanel.svg	D:/craftacad.ge/craftacad.ge/188.93.90.38/img-sys/powered_by_cpanel.svg	(from http://188.93.90.38/cgi-sys/defaultwebpage.cgi)
